english	translation	category	sub_category	source
Marionette handle	木偶手柄	name	item	Marionette handle
Blue marionette	蓝色木偶	name	item	Blue marionette
Green marionette	绿色木偶	name	item	Green marionette
Red marionette	红色木偶	name	item	Red marionette
Peach	桃子	name	item	Peach
Progress hat	进度帽	name	item	Progress hat
Mage's book	魔法师之书	name	item	Mage's book
Arena book	竞技场之书	name	item	Arena book
Cylinder	圆柱体	name	item	Cylinder
Cube	立方体	name	item	Cube
Icosahedron	二十面体	name	item	Icosahedron
Pentamid	五面体	name	item	Pentamid
Animals' bones	动物骨头	name	item	Animals' bones
Beginner wand	初学者法杖	name	item	Beginner wand
Apprentice wand	学徒法杖	name	item	Apprentice wand
Teacher wand	教师法杖	name	item	Teacher wand
Master wand	大师法杖	name	item	Master wand
Infinity top	无限上衣	name	item	Infinity top
Infinity hat	无限帽	name	item	Infinity hat
Infinity boots	无限靴	name	item	Infinity boots
Infinity gloves	无限手套	name	item	Infinity gloves
Infinity bottoms	无限下装	name	item	Infinity bottoms
Bones to peaches	化骨为桃	name	item	Bones to peaches
Sandy hand	沙之手	name	item	Sandy hand
Beer soaked hand	浸泡啤酒的手	name	item	Beer soaked hand
Bert's rota	伯特的轮班表	name	item	Bert's rota
Sandy's rota	桑迪的轮班表	name	item	Sandy's rota
A magic scroll	魔法卷轴	name	item	A magic scroll
Magical orb	魔法宝珠	name	item	Magical orb
Magical orb (a)	魔法宝珠 (已激活)	name	item	Magical orb (a)
Truth serum	吐真剂	name	item	Truth serum
Bottled water	瓶装水	name	item	Bottled water
Redberry juice	红莓汁	name	item	Redberry juice
Pink dye	粉红色染料	name	item	Pink dye
Rose-tinted lens	玫瑰色透镜	name	item	Rose-tinted lens
Wizard's head	魔法师头颅	name	item	Wizard's head
Sand	沙子	name	item	Sand
Pink cape	粉色斗篷	name	item	Pink cape
Baguette	法棍面包	name	item	Baguette
Triangle sandwich	三角形三明治	name	item	Triangle sandwich
Roll	面包卷	name	item	Roll
Square sandwich	方形三明治	name	item	Square sandwich
Pyramid top	金字塔顶	name	item	Pyramid top
Sandstone (1kg)	砂岩 (1 公斤)	name	item	Sandstone (1kg)
Sandstone (2kg)	砂岩 (2 公斤)	name	item	Sandstone (2kg)
Sandstone (5kg)	砂岩 (5 公斤)	name	item	Sandstone (5kg)
Sandstone (10kg)	砂岩 (10 公斤)	name	item	Sandstone (10kg)
Granite (500g)	花岗岩 (500 克)	name	item	Granite (500g)
Granite (2kg)	花岗岩 (2 公斤)	name	item	Granite (2kg)
Granite (5kg)	花岗岩 (5 公斤)	name	item	Granite (5kg)
Sandstone (20kg)	砂岩 (20 公斤)	name	item	Sandstone (20kg)
Sandstone (32kg)	砂岩 (32 公斤)	name	item	Sandstone (32kg)
Sandstone body	砂岩身体	name	item	Sandstone body
Sandstone base	砂岩底座	name	item	Sandstone base
Stone head	石像头颅	name	item	Stone head
Z sigil	Z形符印	name	item	Z sigil
M sigil	M形符印	name	item	M sigil
R sigil	R形符印	name	item	R sigil
K sigil	K形符印	name	item	K sigil
Stone left arm	石像左臂	name	item	Stone left arm
Stone right arm	石像右臂	name	item	Stone right arm
Stone left leg	石像左腿	name	item	Stone left leg
Stone right leg	石像右腿	name	item	Stone right leg
Camel mould (p)	骆驼模具 (部分)	name	item	Camel mould (p)
Camel mask	骆驼面具	name	item	Camel mask
Swarm	虫群	name	item	Swarm
Unlit bug lantern	未点燃的虫灯	name	item	Unlit bug lantern
Lit bug lantern	已点燃的虫灯	name	item	Lit bug lantern
Chilli potato	辣椒土豆	name	item	Chilli potato
Egg potato	鸡蛋土豆	name	item	Egg potato
Mushroom potato	蘑菇土豆	name	item	Mushroom potato
Tuna potato	金枪鱼土豆	name	item	Tuna potato
Chilli con carne	辣肉酱	name	item	Chilli con carne
Egg and tomato	番茄炒蛋	name	item	Egg and tomato
Mushroom & onion	蘑菇和洋葱	name	item	Mushroom & onion
Tuna and corn	金枪鱼和玉米	name	item	Tuna and corn
Minced meat	肉末	name	item	Minced meat
Spicy sauce	辣酱	name	item	Spicy sauce
Chopped garlic	碎大蒜	name	item	Chopped garlic
Uncooked egg	生鸡蛋	name	item	Uncooked egg
Scrambled egg	炒鸡蛋	name	item	Scrambled egg
Sliced mushrooms	切片蘑菇	name	item	Sliced mushrooms
Fried mushrooms	炸蘑菇	name	item	Fried mushrooms
Fried onions	炸洋葱	name	item	Fried onions
Chopped tuna	碎金枪鱼	name	item	Chopped tuna
Burnt egg	焦鸡蛋	name	item	Burnt egg
Burnt onion	焦洋葱	name	item	Burnt onion
Burnt mushroom	焦蘑菇	name	item	Burnt mushroom
Gunpowder	火药	name	item	Gunpowder
Fuse	引信	name	item	Fuse
Stripy pirate shirt	条纹海盗衬衫	name	item	Stripy pirate shirt
Pirate bandana	海盗头巾	name	item	Pirate bandana
Pirate boots	海盗靴	name	item	Pirate boots
Pirate leggings	海盗腿套	name	item	Pirate leggings
Canister	罐	name	item	Canister
Ramrod	搠杖	name	item	Ramrod
Repair plank	修补木板	name	item	Repair plank
Lucky cutlass	幸运弯刀	name	item	Lucky cutlass
Harry's cutlass	哈里的弯刀	name	item	Harry's cutlass
Rapier	刺剑	name	item	Rapier
Plunder	掠夺物	name	item	Plunder
Book o' piracy	海盗之书	name	item	Book o' piracy
Cannon barrel	大炮炮管	name	item	Cannon barrel
Broken cannon	破损的大炮	name	item	Broken cannon
Cannon balls	炮弹	name	item	Cannon balls
Tacks	图钉	name	item	Tacks
Braindeath 'rum'	脑死亡''朗姆酒''	name	item	Braindeath 'rum'
Dragon 2h sword	龙金双手剑	name	item	Dragon 2h sword
Insulated boots	绝缘靴	name	item	Insulated boots
Killerwatt	杀手瓦特	name	item	Killerwatt
Pie recipe book	派食谱书	name	item	Pie recipe book
Part mud pie	未完成的泥派	name	item	Part mud pie
Raw mud pie	生泥派	name	item	Raw mud pie
Mud pie	泥派	name	item	Mud pie
Part garden pie	未完成的蔬菜派	name	item	Part garden pie
Raw garden pie	生蔬菜派	name	item	Raw garden pie
Garden pie	蔬菜派	name	item	Garden pie
Half a garden pie	半个蔬菜派	name	item	Half a garden pie
Part fish pie	部分鱼派	name	item	Part fish pie
Raw fish pie	生鱼派	name	item	Raw fish pie
Fish pie	鱼派	name	item	Fish pie
Half a fish pie	半个鱼派	name	item	Half a fish pie
Part admiral pie	未完成的海军派	name	item	Part admiral pie
Raw admiral pie	生海军派	name	item	Raw admiral pie
Admiral pie	海军派	name	item	Admiral pie
Half an admiral pie	半个海军派	name	item	Half an admiral pie
Part wild pie	未完成的野味派	name	item	Part wild pie
Raw wild pie	生野味派	name	item	Raw wild pie
Wild pie	野味派	name	item	Wild pie
Half a wild pie	半个野味派	name	item	Half a wild pie
Part summer pie	部分夏日派	name	item	Part summer pie
Raw summer pie	生夏日派	name	item	Raw summer pie
Summer pie	夏日派	name	item	Summer pie
Half a summer pie	半个夏日派	name	item	Half a summer pie
Burnt rabbit	烧焦的兔子	name	item	Burnt rabbit
Roast rabbit	烤兔子	name	item	Roast rabbit
Skewered rabbit	生兔肉串	name	item	Skewered rabbit
Iron spit	铁制烤肉叉	name	item	Iron spit
Burnt chompy	烧焦的食人鸟	name	item	Burnt chompy
Skewered chompy	生食人鸟串	name	item	Skewered chompy
Challenge scroll (hard)	挑战卷轴 (困难)	name	item	Challenge scroll (hard)
Red boater	红色船工帽	name	item	Red boater
Orange boater	橙色船工帽	name	item	Orange boater
Green boater	绿色船工帽	name	item	Green boater
Blue boater	蓝色船工帽	name	item	Blue boater
Black boater	黑色船工帽	name	item	Black boater
Red firelighter	红色引火物	name	item	Red firelighter
Green firelighter	绿色引火物	name	item	Green firelighter
Blue firelighter	蓝色引火物	name	item	Blue firelighter
Black shield (h1)	黑铁盾 (套装 1)	name	item	Black shield (h1)
Adamant shield (h1)	精金盾 (套装 1)	name	item	Adamant shield (h1)
Rune shield (h1)	符文盾 (套装 1)	name	item	Rune shield (h1)
Black shield (h2)	黑铁盾 (套装 2)	name	item	Black shield (h2)
Adamant shield (h2)	精金盾 (套装 2)	name	item	Adamant shield (h2)
Rune shield (h2)	符文盾 (套装 2)	name	item	Rune shield (h2)
Black shield (h3)	黑铁盾 (套装 3)	name	item	Black shield (h3)
Adamant shield (h3)	精金盾 (套装 3)	name	item	Adamant shield (h3)
Rune shield (h3)	符文盾 (套装 3)	name	item	Rune shield (h3)
Black shield (h4)	黑铁盾 (套装 4)	name	item	Black shield (h4)
Adamant shield (h4)	精金盾 (套装 4)	name	item	Adamant shield (h4)
Rune shield (h4)	符文盾 (套装 4)	name	item	Rune shield (h4)
Black shield (h5)	黑铁盾 (套装 5)	name	item	Black shield (h5)
Adamant shield (h5)	精金盾 (套装 5)	name	item	Adamant shield (h5)
Rune shield (h5)	符文盾 (套装 5)	name	item	Rune shield (h5)
Studded body (g)	铆钉皮甲 (金边)	name	item	Studded body (g)
Studded body (t)	铆钉皮甲 (镶边)	name	item	Studded body (t)
Studded chaps (g)	铆钉皮裤 (金边)	name	item	Studded chaps (g)
Studded chaps (t)	铆钉皮裤 (镶边)	name	item	Studded chaps (t)
Green d'hide body (g)	绿龙皮甲 (金边)	name	item	Green d'hide body (g)
Green d'hide body (t)	绿龙皮甲 (镶边)	name	item	Green d'hide body (t)
Blue d'hide body (g)	蓝龙皮甲 (金边)	name	item	Blue d'hide body (g)
Blue d'hide body (t)	蓝龙皮甲 (镶边)	name	item	Blue d'hide body (t)
Green d'hide chaps (g)	绿龙皮裤 (金边)	name	item	Green d'hide chaps (g)
Green d'hide chaps (t)	绿龙皮裤 (镶边)	name	item	Green d'hide chaps (t)
Blue d'hide chaps (g)	蓝龙皮裤 (金边)	name	item	Blue d'hide chaps (g)
Blue d'hide chaps (t)	蓝龙皮裤 (镶边)	name	item	Blue d'hide chaps (t)
Blue skirt (g)	蓝色长裙 (金边)	name	item	Blue skirt (g)
Blue skirt (t)	蓝色长裙 (镶边)	name	item	Blue skirt (t)
Blue wizard robe (g)	蓝色法师袍 (金边)	name	item	Blue wizard robe (g)
Blue wizard robe (t)	蓝色法师袍 (镶边)	name	item	Blue wizard robe (t)
Blue wizard hat (g)	蓝色法师帽 (金边)	name	item	Blue wizard hat (g)
Blue wizard hat (t)	蓝色法师帽 (镶边)	name	item	Blue wizard hat (t)
Enchanted robe	魔法长袍	name	item	Enchanted robe
Enchanted top	魔法上衣	name	item	Enchanted top
Enchanted hat	魔法帽	name	item	Enchanted hat
Red logs	红色原木	name	item	Red logs
Green logs	绿色原木	name	item	Green logs
Blue logs	蓝色原木	name	item	Blue logs
Draynor skull	德雷诺庄园的头骨	name	item	Draynor skull
Magic secateurs	魔法修枝剪	name	item	Magic secateurs
Queen's secateurs	女王的修枝剪	name	item	Queen's secateurs
Symptoms list	症状清单	name	item	Symptoms list
Paddle	桨	name	item	Paddle
Mole claw	鼹鼠爪	name	item	Mole claw
Mole skin	鼹鼠皮	name	item	Mole skin
Mutated zygomite	菇人	name	item	Mutated zygomite
Fungicide spray 10	杀真菌剂 (10)	name	item	Fungicide spray 10
Fungicide spray 9	杀真菌剂 (9)	name	item	Fungicide spray 9
Fungicide spray 8	杀真菌剂 (8)	name	item	Fungicide spray 8
Fungicide spray 7	杀真菌剂 (7)	name	item	Fungicide spray 7
Fungicide spray 6	杀真菌剂 (6)	name	item	Fungicide spray 6
Fungicide spray 5	杀真菌剂 (5)	name	item	Fungicide spray 5
Fungicide spray 4	杀真菌剂 (4)	name	item	Fungicide spray 4
Fungicide spray 3	杀真菌剂 (3)	name	item	Fungicide spray 3
Fungicide spray 2	杀真菌剂 (2)	name	item	Fungicide spray 2
Fungicide spray 1	杀真菌剂 (1)	name	item	Fungicide spray 1
Fungicide spray 0	杀真菌剂 (0)	name	item	Fungicide spray 0
Fungicide	杀真菌剂	name	item	Fungicide
Wooden spoon	木勺	name	item	Wooden spoon
Egg whisk	打蛋器	name	item	Egg whisk
Spork	叉勺	name	item	Spork
Spatula	铲子	name	item	Spatula
Frying pan	煎锅	name	item	Frying pan
Skewer	串签	name	item	Skewer
Rolling pin	擀面杖	name	item	Rolling pin
Kitchen knife	厨刀	name	item	Kitchen knife
Meat tenderiser	肉锤	name	item	Meat tenderiser
Cleaver	切肉刀	name	item	Cleaver
Hardleather gloves	硬皮手套	name	item	Hardleather gloves
Bronze gloves	青铜手套	name	item	Bronze gloves
Iron gloves	铁制手套	name	item	Iron gloves
Steel gloves	钢制手套	name	item	Steel gloves
Black gloves	黑铁手套	name	item	Black gloves
Mithril gloves	秘银手套	name	item	Mithril gloves
Adamant gloves	精金手套	name	item	Adamant gloves
Rune gloves	符文手套	name	item	Rune gloves
Dragon gloves	龙金手套	name	item	Dragon gloves
Barrows gloves	巴罗斯手套	name	item	Barrows gloves
Cornflour	玉米粉	name	item	Cornflour
Book on chickens	鸡之书	name	item	Book on chickens
Vanilla pod	香草荚	name	item	Vanilla pod
Pot of cornflour	一罐玉米粉	name	item	Pot of cornflour
Cornflour mixture	玉米粉混合物	name	item	Cornflour mixture
Milky mixture	牛奶混合物	name	item	Milky mixture
Cinnamon	肉桂	name	item	Cinnamon
Brulee	焦糖布丁	name	item	Brulee
Brulee supreme	至尊焦糖布丁	name	item	Brulee supreme
Evil chicken's egg	邪恶鸡的蛋	name	item	Evil chicken's egg
Dragon token	龙代币	name	item	Dragon token
Spicy stew	香辣炖菜	name	item	Spicy stew
Red spice (4)	红色香料 (4)	name	item	Red spice (4)
Red spice (3)	红色香料 (3)	name	item	Red spice (3)
Red spice (2)	红色香料 (2)	name	item	Red spice (2)
Red spice (1)	红色香料 (1)	name	item	Red spice (1)
Orange spice (4)	橙色香料 (4)	name	item	Orange spice (4)
Orange spice (3)	橙色香料 (3)	name	item	Orange spice (3)
Orange spice (2)	橙色香料 (2)	name	item	Orange spice (2)
Orange spice (1)	橙色香料 (1)	name	item	Orange spice (1)
Brown spice (4)	棕色香料 (4)	name	item	Brown spice (4)
Brown spice (3)	棕色香料 (3)	name	item	Brown spice (3)
Brown spice (2)	棕色香料 (2)	name	item	Brown spice (2)
Brown spice (1)	棕色香料 (1)	name	item	Brown spice (1)
Yellow spice (4)	黄色香料 (4)	name	item	Yellow spice (4)
Yellow spice (3)	黄色香料 (3)	name	item	Yellow spice (3)
Yellow spice (2)	黄色香料 (2)	name	item	Yellow spice (2)
Yellow spice (1)	黄色香料 (1)	name	item	Yellow spice (1)
Empty spice shaker	空香料瓶	name	item	Empty spice shaker
Dirty blast	肮脏的水果鸡尾酒	name	item	Dirty blast
Asgoldian ale	阿斯高迪亚麦酒	name	item	Asgoldian ale
Dwarven rock cake	矮人岩石蛋糕	name	item	Dwarven rock cake
Slop of compromise	和解之糊	name	item	Slop of compromise
Soggy bread	湿面包	name	item	Soggy bread
Spicy maggots	香辣的蛆	name	item	Spicy maggots
Dyed orange	染色的橙子	name	item	Dyed orange
Breadcrumbs	面包屑	name	item	Breadcrumbs
Kelp	海带	name	item	Kelp
Ground kelp	海带粉	name	item	Ground kelp
Giant crab meat	巨蟹肉	name	item	Giant crab meat
Burnt giant crab meat	烧焦的巨蟹肉	name	item	Burnt giant crab meat
Cooked giant crab meat	熟巨蟹肉	name	item	Cooked giant crab meat
Ground giant crab meat	巨蟹肉粉	name	item	Ground giant crab meat
Ground cod	鳕鱼粉	name	item	Ground cod
Raw fishcake	生鱼饼	name	item	Raw fishcake
Cooked fishcake	熟鱼饼	name	item	Cooked fishcake
Burnt fishcake	烧焦的鱼饼	name	item	Burnt fishcake
Mudskipper hide	弹涂鱼的皮	name	item	Mudskipper hide
Fishbowl helmet	鱼缸头盔	name	item	Fishbowl helmet
Diving apparatus	潜水装置	name	item	Diving apparatus
Fresh crab claw	新鲜蟹爪	name	item	Fresh crab claw
Crab claw	蟹爪	name	item	Crab claw
Fresh crab shell	新鲜蟹壳	name	item	Fresh crab shell
Crab helmet	螃蟹头盔	name	item	Crab helmet
Broken crab claw	破损的蟹爪	name	item	Broken crab claw
Broken crab shell	破损的蟹壳	name	item	Broken crab shell
Cake of guidance	指引蛋糕	name	item	Cake of guidance
Raw guide cake	生指引蛋糕	name	item	Raw guide cake
Enchanted egg	魔法鸡蛋	name	item	Enchanted egg
Enchanted milk	魔法牛奶	name	item	Enchanted milk
Enchanted flour	魔法面粉	name	item	Enchanted flour
Balloon toad	气球蟾蜍	name	item	Balloon toad
Raw jubbly	生胖食人鸟肉	name	item	Raw jubbly
Cooked jubbly	熟胖食人鸟肉	name	item	Cooked jubbly
Burnt jubbly	烧焦的胖食人鸟肉	name	item	Burnt jubbly
Red banana	红蕉	name	item	Red banana
Tchiki monkey nuts	奇基猴坚果	name	item	Tchiki monkey nuts
Sliced red banana	切片红蕉	name	item	Sliced red banana
Tchiki nut paste	奇基坚果酱	name	item	Tchiki nut paste
Snake corpse	蛇尸	name	item	Snake corpse
Raw stuffed snake	生填馅蛇	name	item	Raw stuffed snake
Odd stuffed snake	奇怪的填馅蛇	name	item	Odd stuffed snake
Stuffed snake	填馅蛇	name	item	Stuffed snake
Snake over-cooked	煮过头的蛇	name	item	Snake over-cooked
Overgrown hellcat	肥胖的地狱猫	name	item	Overgrown hellcat
Hell cat	地狱猫	name	item	Hell cat
Hell-kitten	地狱小猫	name	item	Hell-kitten
Lazy hell cat	懒惰的地狱猫	name	item	Lazy hell cat
Wily hellcat	机灵的地狱猫	name	item	Wily hellcat
Dummy	假人	name	item	Dummy
Coffin	棺材	name	item	Coffin
Zombie shirt	僵尸衬衫	name	item	Zombie shirt
Zombie trousers	僵尸裤子	name	item	Zombie trousers
Zombie mask	僵尸面具	name	item	Zombie mask
Zombie gloves	僵尸手套	name	item	Zombie gloves
Zombie boots	僵尸靴	name	item	Zombie boots
Item	物品	name	item	Item
Bucket of rubble	一桶碎石	name	item	Bucket of rubble
Plaster fragment	石膏碎片	name	item	Plaster fragment
Dusty scroll	灰尘卷轴	name	item	Dusty scroll
Crate	板条箱	name	item	Crate
Temple library key	神殿图书馆钥匙	name	item	Temple library key
The sleeping seven	沉睡的七人	name	item	The sleeping seven
Histories of the hallowland	圣地历史	name	item	Histories of the hallowland
Modern day morytania	现代莫利塔尼亚	name	item	Modern day morytania
Rod dust	杖粉	name	item	Rod dust
Silvthrill rod	银振杖	name	item	Silvthrill rod
Rod of ivandis (10)	伊凡迪斯杖 (10)	name	item	Rod of ivandis (10)
Rod of ivandis (9)	伊凡迪斯杖 (9)	name	item	Rod of ivandis (9)
Rod of ivandis (8)	伊凡迪斯杖 (8)	name	item	Rod of ivandis (8)
Rod of ivandis (7)	伊凡迪斯杖 (7)	name	item	Rod of ivandis (7)
Rod of ivandis (6)	伊凡迪斯杖 (6)	name	item	Rod of ivandis (6)
Rod of ivandis (5)	伊凡迪斯杖 (5)	name	item	Rod of ivandis (5)
Rod of ivandis (4)	伊凡迪斯杖 (4)	name	item	Rod of ivandis (4)
Rod of ivandis (3)	伊凡迪斯杖 (3)	name	item	Rod of ivandis (3)
Rod of ivandis (2)	伊凡迪斯杖 (2)	name	item	Rod of ivandis (2)
